State,Id,24_Pres,20_Pres,20-24_Pres,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct
VA,5,-0.17049136,-0.1597541,-0.166912273333333,0.6876441,0.3123559,0.23206164,0.03931255,0.00120032,0.02376315,0.01770515
VA,6,-0.22863011,-0.21049139,-0.22258387,0.80634111,0.19365889,0.08707383,0.06434579,0.00120289,0.02305245,0.01941648
VA,7,0.05383916,0.11326985,0.07364939,0.63797295,0.36202705,0.14787478,0.12567002,0.00225365,0.07243523,0.02206569
VA,8,0.48750922,0.54773256,0.507583666666667,0.53078226,0.46921774,0.11518174,0.16516256,0.00210191,0.1789345,0.01764809
VA,9,-0.4515831,-0.42844875,-0.44387165,0.87194742,0.12805258,0.06362488,0.0240739,0.00092778,0.02013161,0.01755131
VA,10,0.23954028,0.32081529,0.26663195,0.52710621,0.47289379,0.08608636,0.12912268,0.00200241,0.24660808,0.01467689
VA,11,0.29773229,0.36961829,0.32169429,0.44391621,0.55608379,0.19429165,0.20187881,0.00309214,0.1521131,0.0206546
VT,AL,0.31214986,0.35412652,0.32614208,0.90402721,0.09597279,0.01723224,0.02118853,0.00098764,0.02224099,0.0243669
WA,1,0.11333853,0.10897111,0.111882723333333,0.77824551,0.22175449,0.02106462,0.09249672,0.00785809,0.05523209,0.04342603
WA,2,0.40112129,0.40649981,0.40291413,0.63229376,0.36770624,0.05018062,0.09286578,0.00983791,0.19045461,0.02588966
WA,3,-0.03321369,-0.0422224,-0.0362165933333333,0.78325271,0.21674729,0.02538673,0.0889563,0.01173328,0.0511457,0.038801
WA,4,-0.24245974,-0.21094382,-0.231954433333333,0.61565802,0.38434198,0.01335822,0.29123664,0.00369543,0.02399469,0.0585412
WA,5,-0.0693109,-0.05795949,-0.0655270966666667,0.76995919,0.23004081,0.02837663,0.11553724,0.00895675,0.03928253,0.03812736
WA,6,0.18981889,0.16539875,0.181678843333333,0.76389916,0.23610084,0.03543929,0.07375453,0.01382384,0.06535389,0.05080502
WA,7,0.77047836,0.78159932,0.774185346666667,0.61807049,0.38192951,0.07597852,0.07647633,0.00690991,0.20396783,0.02304977
WA,8,0.11611123,0.12706009,0.11976085,0.68890304,0.31109696,0.02702109,0.08521178,0.00770486,0.16202355,0.02820711
WA,9,0.32387936,0.36647986,0.338079526666667,0.45327537,0.54672463,0.11614251,0.13683323,0.02424167,0.25548102,0.02957565
WA,10,0.18136535,0.18303725,0.18192265,0.6307003,0.3692997,0.10365175,0.10712106,0.02759519,0.10838034,0.03803666
WI,1,0.03837737,0.0405115,0.0390887466666667,0.7623704,0.2376296,0.0756797,0.10407017,0.00114889,0.03988798,0.0188573
WI,2,0.35120879,0.36048174,0.354299773333333,0.81301344,0.18698656,0.05013788,0.06073883,0.0011324,0.05776626,0.01501459
WI,3,0.01234241,0.04716934,0.0239513866666667,0.89431668,0.10568332,0.02343715,0.04023328,0.00102957,0.02052378,0.01590024
WI,4,0.43433419,0.45271301,0.440460463333333,0.48772722,0.51227278,0.30791251,0.1441576,0.00139455,0.05102949,0.01976244
WI,5,-0.30026557,-0.30149502,-0.300675386666667,0.90631109,0.09368891,0.01485215,0.04156047,0.00083577,0.01751141,0.01380399
WI,6,-0.24532067,-0.23196581,-0.24086905,0.90427974,0.09572026,0.01229966,0.02968459,0.00095013,0.0197221,0.02915057
WI,7,-0.23481335,-0.20447903,-0.22470191,0.92089931,0.07910069,0.01003097,0.0172165,0.00102039,0.01012685,0.03353073
WI,8,-0.03781881,-0.03485159,-0.0368297366666667,0.84507656,0.15492344,0.02873947,0.05832211,0.00116547,0.03831929,0.02695207
WV,1,-0.40125899,-0.37317489,-0.391897623333333,0.89686343,0.10313657,0.04142278,0.02182916,0.00092985,0.01322806,0.02014624
WV,2,-0.43764722,-0.40586212,-0.427052186666667,0.90791354,0.09208646,0.04646658,0.01091759,0.00069136,0.00943551,0.02039648
WY,AL,-0.45756148,-0.43382653,-0.44964983,0.83845451,0.16154549,0.01343191,0.08644868,0.00228623,0.01477329,0.04176627
