id,NAME,TotalPop,PopDevPct,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,color,opacity
"1","1","706185","-3.446e-05","0.58375931","0.37601418","0.68648133","0.31351867","0.02565592","0.14121371","0.00864755","0.10768153","0.03459928","551023","0.20774513",#00008b,"0.5"
"2","2","705713","-0.00070281","0.34570595","0.62293851","0.78676256","0.21323744","0.01192105","0.11880341","0.00573724","0.01887784","0.05422133","557585","-0.27723256",#960018,"0.5"
"3","3","706244","4.909e-05","0.81978496","0.13726086","0.69068007","0.30931993","0.06847823","0.10123391","0.00970494","0.10115674","0.03360458","583105","0.6825241",#00008b,"0.5"
"4","4","706761","0.00078117","0.54740427","0.41529607","0.80626616","0.19373384","0.0164612","0.07952282","0.00620615","0.0423532","0.04615897","579909","0.1321082",#2020ff,"0.5"
"5","5","705893","-0.00044793","0.54910528","0.41288593","0.7552255","0.2447745","0.02288027","0.11840158","0.00810055","0.0643585","0.03312289","549469","0.13621935",#2020ff,"0.5"
"6","6","706460","0.00035495","0.47248389","0.49173039","0.77161225","0.22838775","0.01387107","0.13671822","0.00881795","0.02732181","0.04161503","549561","-0.0192465",#ffc4c4,"0.5"
"1","1","765100","0.00030763","0.50350134","0.48683039","0.82201451","0.17798549","0.046724","0.04974068","0.00087809","0.06632583","0.0107865","609280","0.01667095",#c8c8ff,"0.5"
"2","2","764873","1.084e-05","0.67229705","0.31579537","0.4151437","0.5848563","0.26086076","0.2213473","0.00230069","0.10572033","0.01425651","592431","0.35650168",#00008b,"0.5"
"3","3","764957","0.00012067","0.88723546","0.10080617","0.33841442","0.66158558","0.52712343","0.05282999","0.00154263","0.08016436","0.01378658","628147","0.78642929",#00008b,"0.5"
"4","4","764163","-0.00091742","0.56753373","0.42195985","0.76222236","0.23777764","0.1027728","0.06045","0.00094829","0.06327495","0.01163362","602134","0.14557388",#2020ff,"0.5"
"5","5","764763","-0.00013297","0.63263463","0.35688604","0.65218795","0.34781205","0.21660028","0.04223173","0.001089","0.07973275","0.01027606","597797","0.27574859",#00008b,"0.5"
"6","6","765520","0.00085675","0.54998954","0.4397697","0.72769896","0.27230104","0.0732751","0.13983848","0.00137088","0.0525386","0.01465842","588672","0.11021984",#2020ff,"0.5"
"7","7","764834","-4.015e-05","0.47867116","0.51066563","0.72670717","0.27329283","0.07306616","0.16170238","0.00120265","0.0358336","0.01393355","606163","-0.03199447",#ffb5b5,"0.5"
"8","8","764579","-0.00037354","0.4539811","0.53686201","0.78195577","0.21804423","0.07693308","0.10876533","0.00121407","0.02440971","0.01411209","615288","-0.08288091",#ff7474,"0.5"
"9","9","764966","0.00013243","0.30476665","0.68588317","0.89580631","0.10419369","0.02923462","0.04633032","0.00100871","0.01173773","0.01373387","610680","-0.38111652",#960018,"0.5"
"10","10","765207","0.00044752","0.46941228","0.51904857","0.7472186","0.2527814","0.11484698","0.07877359","0.00132337","0.0492256","0.01450217","601496","-0.04963629",#ff9e9e,"0.5"
"11","11","765544","0.00088812","0.38653654","0.60373098","0.84217345","0.15782655","0.04529431","0.07755014","0.00095268","0.02482361","0.01307902","592017","-0.21719444",#960018,"0.5"
"12","12","765164","0.0003913","0.30311061","0.68847606","0.90751196","0.09248804","0.02625112","0.02068236","0.00105107","0.02483523","0.01367681","622221","-0.38536545",#960018,"0.5"
"13","13","764657","-0.00027156","0.25687406","0.73502294","0.91636146","0.08363854","0.02671778","0.0284218","0.00075023","0.00929664","0.0143135","609145","-0.47814888",#960018,"0.5"
"14","14","764502","-0.00047421","0.38435564","0.60716059","0.89100981","0.10899019","0.0485498","0.02096148","0.00070861","0.01624724","0.01455116","609642","-0.22280495",#960018,"0.5"
"15","15","764209","-0.00085728","0.33627329","0.65487409","0.91667459","0.08332541","0.03755144","0.01348624","0.00079084","0.01029387","0.01298049","620855","-0.3186008",#960018,"0.5"
"16","16","765098","0.00030501","0.52942079","0.46100177","0.83488853","0.16511147","0.09274108","0.02029937","0.00082663","0.03411377","0.01251449","616965","0.06841902",#8686ff,"0.5"
"17","17","764564","-0.00039315","0.59321785","0.39708591","0.76186738","0.23813262","0.14641104","0.02423983","0.00090864","0.05221569","0.01239584","630615","0.19613194",#2020ff,"0.5"
"1","1","548989","0.00054585","0.6426577","0.3287075","0.58764487","0.41235513","0.1272998","0.23045071","0.00251955","0.04703457","0.02263716","438571","0.3139502",#00008b,"0.5"
"2","2","548390","-0.00054585","0.49214579","0.48219017","0.85677348","0.14322652","0.03237251","0.05549604","0.00122488","0.03634112","0.0149636","449023","0.009955620000000054",#d1d1ff,"0.5"
"1","1","730858","-0.00047261","0.48234484","0.50226794","0.66162099","0.33837901","0.22520657","0.07389117","0.00172202","0.02306585","0.01665705","584197","-0.0199231",#ffc4c4,"0.5"
"2","2","731537","0.000456","0.53702198","0.44715917","0.54104641","0.45895359","0.36535358","0.05161278","0.00175121","0.02776889","0.01889286","575032","0.08986281",#6a6aff,"0.5"
"3","3","731678","0.00064883","0.31646132","0.67054165","0.69548522","0.30451478","0.21367628","0.05544889","0.00125952","0.01506861","0.02165256","569263","-0.35408033",#960018,"0.5"
"4","4","730590","-0.00083913","0.31494442","0.67008105","0.74662436","0.25337564","0.14029054","0.07005641","0.00124398","0.02046288","0.02202918","573966","-0.35513663",#960018,"0.5"
"5","5","731367","0.00022351","0.33629288","0.649772","0.71003164","0.28996836","0.17111975","0.0648663","0.001078","0.03409409","0.01999763","557516","-0.31347912",#960018,"0.5"
"6","6","731125","-0.00010745","0.51148347","0.47516702","0.46023175","0.53976825","0.48352222","0.02924829","0.00128403","0.01306011","0.01787521","573196","0.03631645",#afafff,"0.5"
"7","7","731270","9.085e-05","0.34638244","0.64124738","0.72636894","0.27363106","0.16908256","0.05775775","0.00183213","0.02162776","0.02196666","581290","-0.29486494",#960018,"0.5"
"1","1","886667","0","0.34193813","0.63474988","0.83089555","0.16910445","0.02234724","0.03564411","0.00154351","0.01853703","0.09057534","669255","-0.29281175",#960018,"0.5"
"1","1","768022","0.0001965","0.19988753","0.79018587","0.90408937","0.09591063","0.0270965","0.03110251","0.00109476","0.00961604","0.02415606","616574","-0.59029834",#960018,"0.5"
"2","2","767907","4.674e-05","0.34173739","0.6438914","0.83276679","0.16723321","0.06664319","0.04711455","0.0011863","0.02441368","0.02610345","607774","-0.30215401",#960018,"0.5"
"3","3","767662","-0.00027233","0.30262836","0.68443559","0.80075669","0.19924331","0.10098557","0.0507978","0.00106713","0.01810989","0.02795901","608176","-0.38180723",#960018,"0.5"
"4","4","767621","-0.00032572","0.33432807","0.65104658","0.77954515","0.22045485","0.09663915","0.05902055","0.00135124","0.04118763","0.02082832","573546","-0.31671851",#960018,"0.5"
"5","5","768269","0.00051817","0.62056673","0.35930063","0.57627752","0.42372248","0.24042712","0.12030939","0.00153481","0.04698436","0.0208075","610501","0.2612661",#00008b,"0.5"
"6","6","767443","-0.00055753","0.19846903","0.7921094","0.88658559","0.11341441","0.03859155","0.03664265","0.00098191","0.00932653","0.02573046","602904","-0.59364037",#960018,"0.5"
"7","7","768489","0.00080468","0.26482246","0.72378285","0.78815945","0.21184055","0.10818059","0.06001348","0.00267681","0.01659107","0.02558787","584652","-0.45896039",#960018,"0.5"
"8","8","767629","-0.0003153","0.27067834","0.71855785","0.74946153","0.25053847","0.18067366","0.02911858","0.00117333","0.01844467","0.01991133","596595","-0.44787951",#960018,"0.5"
"9","9","767798","-9.521e-05","0.72248727","0.25902484","0.28496739","0.71503261","0.59888034","0.07736175","0.00108094","0.03079224","0.01421325","583751","0.46346243",#00008b,"0.5"
"1","1","767122","0.00017605","0.26759673","0.72101131","0.61451088","0.38548912","0.14294422","0.18836335","0.00143074","0.03368777","0.0248817","595498","-0.45341458",#960018,"0.5"
"2","2","766249","-0.00096217","0.27226077","0.71773229","0.63964559","0.36035441","0.06726147","0.22780315","0.00228616","0.03947245","0.02975716","566015","-0.44547152",#960018,"0.5"
"3","3","767465","0.00062325","0.37653681","0.59766542","0.58587589","0.41412411","0.1138604","0.15304842","0.00202867","0.12340817","0.0278828","545677","-0.22112861",#960018,"0.5"
"4","4","767256","0.00035076","0.20652819","0.78643154","0.6897412","0.3102588","0.14625752","0.11980225","0.00154102","0.01183088","0.03331517","589221","-0.57990335",#960018,"0.5"
"5","5","766461","-0.00068577","0.25676756","0.7330867","0.66453994","0.33546006","0.09778548","0.1949922","0.00317969","0.01187836","0.03175533","577100","-0.47631914",#960018,"0.5"
"6","6","766909","-0.00010166","0.5873831","0.3960148","0.32372163","0.67627837","0.25328028","0.34612766","0.00391283","0.06489339","0.02554744","574265","0.1913683",#2020ff,"0.5"
"7","7","766462","-0.00068446","0.57201933","0.40802188","0.41884472","0.58115528","0.08369514","0.39533975","0.00162144","0.09294784","0.02546038","598852","0.16399745",#2020ff,"0.5"
"8","8","767578","0.00077058","0.36576051","0.61807612","0.51459068","0.48540932","0.13910747","0.24900714","0.00204738","0.08004877","0.02645739","567554","-0.25231561",#960018,"0.5"
"9","9","766724","-0.00034287","0.54401741","0.43707439","0.29171313","0.70828687","0.2981445","0.28491858","0.00158047","0.11925963","0.02067931","547939","0.10694302",#2020ff,"0.5"
"10","10","766981","-7.79e-06","0.56879439","0.41328663","0.40735105","0.59264895","0.09286153","0.44594983","0.00610551","0.04109641","0.03306819","580951","0.15550776",#2020ff,"0.5"
"11","11","767448","0.00060109","0.21203403","0.77883542","0.66808627","0.33191373","0.03889604","0.25278185","0.00226405","0.0155142","0.02880258","601578","-0.56680139",#960018,"0.5"
"12","12","767355","0.00047983","0.37381849","0.61249638","0.61659842","0.38340158","0.08104288","0.1998655","0.00354645","0.07659625","0.03011065","570994","-0.23867789",#960018,"0.5"
"13","13","767072","0.00011086","0.23095968","0.75917455","0.56515137","0.43484863","0.07291246","0.30736182","0.00141487","0.03124277","0.03138254","579558","-0.52821487",#960018,"0.5"
"14","14","767533","0.00071191","0.27404626","0.71814252","0.59845232","0.40154768","0.20209769","0.15616228","0.00100505","0.02241149","0.02339305","595989","-0.44409626",#960018,"0.5"
"15","15","767751","0.00099614","0.48398427","0.5066358","0.07680769","0.92319231","0.00813801","0.89936976","0.00043388","0.01455163","0.01504855","539321","-0.02265153",#ffc1c1,"0.5"
"16","16","766440","-0.00071315","0.57308146","0.4119961","0.12810912","0.87189088","0.04083986","0.81045283","0.00291477","0.02056341","0.02503296","575002","0.16108536",#2020ff,"0.5"
"17","17","767351","0.00047462","0.47196715","0.5072591","0.61837109","0.38162891","0.06589225","0.19881127","0.00278827","0.09528704","0.02682505","572040","-0.03529195",#ffb0b0,"0.5"
"18","18","766954","-4.299e-05","0.75510616","0.23124372","0.11804068","0.88195932","0.44233399","0.38313237","0.00300083","0.05732721","0.02366516","568177","0.52386244",#00008b,"0.5"
"19","19","767255","0.00034945","0.49723666","0.47502663","0.51557826","0.48442174","0.11928623","0.16176698","0.00203561","0.18374031","0.02403275","588031","0.02221003",#c1c1ff,"0.5"
"20","20","767280","0.00038205","0.62590194","0.3591186","0.19450525","0.80549475","0.07804182","0.70537644","0.00259186","0.02077453","0.02898411","580663","0.26678334",#00008b,"0.5"
"21","21","767450","0.0006037","0.39908724","0.58728767","0.5166297","0.4833703","0.07177292","0.35024018","0.0038618","0.04710023","0.02810806","583925","-0.18820043",#ff2020,"0.5"
"22","22","766323","-0.00086569","0.54153739","0.42529682","0.19436451","0.80563549","0.22450695","0.32133018","0.00160248","0.25843405","0.01962034","570989","0.11624057",#2020ff,"0.5"
"23","23","767424","0.0005698","0.24086667","0.74943632","0.35780589","0.64219411","0.04474481","0.56874594","0.00223446","0.01654756","0.02400472","557182","-0.50856965",#960018,"0.5"
"24","24","766229","-0.00098825","0.53628954","0.44249073","0.53044396","0.46955604","0.14646735","0.2067383","0.00184123","0.1006073","0.02424692","620780","0.09379881",#6565ff,"0.5"
"25","25","766086","-0.00117469","0.27708093","0.71215804","0.69767742","0.30232258","0.08511555","0.16156278","0.00190367","0.02755236","0.03028231","589387","-0.43507711",#960018,"0.5"
"26","26","767288","0.00039248","0.27258301","0.71622039","0.72014788","0.27985212","0.06355974","0.14055868","0.00195851","0.03969191","0.03733476","576969","-0.44363738",#960018,"0.5"
"27","27","767198","0.00027514","0.23938758","0.75201299","0.53070723","0.46929277","0.07367995","0.360415","0.00111923","0.01773369","0.02409079","586116","-0.51262541",#960018,"0.5"
"28","28","766965","-2.865e-05","0.42198708","0.57089612","0.12703571","0.87296429","0.00994082","0.84999092","0.0008637","0.00704531","0.01528624","545327","-0.14890904",#ff2020,"0.5"
"29","29","766434","-0.00072097","0.52760358","0.46032202","0.17187248","0.82812752","0.14010666","0.64581382","0.00151309","0.04008147","0.02816159","551851","0.06728156",#8888ff,"0.5"
"30","30","766658","-0.00042892","0.7219504","0.26223721","0.17071115","0.82928885","0.4596472","0.32214017","0.00152142","0.04276036","0.02661491","554088","0.45971319",#00008b,"0.5"
"31","31","767161","0.0002269","0.35821595","0.6290923","0.53013827","0.46986173","0.19480467","0.21902417","0.00859897","0.03592966","0.03090952","573092","-0.27087635",#960018,"0.5"
"32","32","766642","-0.00044978","0.54844626","0.42686463","0.32070243","0.67929757","0.19343867","0.38635259","0.00161989","0.08738963","0.0302566","569793","0.12158163",#2020ff,"0.5"
"33","33","766976","-1.431e-05","0.57770426","0.39262864","0.22913794","0.77086206","0.1334568","0.51086732","0.00186786","0.11759233","0.03184722","566423","0.18507562",#2020ff,"0.5"
"34","34","767042","7.174e-05","0.45930727","0.53100991","0.19999083","0.80000917","0.02712418","0.74720472","0.00135224","0.01982172","0.0186687","567206","-0.07170264",#ff8282,"0.5"
"35","35","767372","0.000502","0.5466931","0.4391734","0.28003319","0.71996681","0.11427612","0.54280587","0.00429579","0.05998991","0.03028322","568929","0.1075197",#2020ff,"0.5"
"36","36","767373","0.0005033","0.33144733","0.65572382","0.56857557","0.43142443","0.1101768","0.2508322","0.00175987","0.0488394","0.02754549","581293","-0.32427649",#960018,"0.5"
"37","37","766517","-0.00061275","0.72416167","0.25035672","0.5677092","0.4322908","0.08247134","0.224851","0.00240398","0.10907905","0.02425354","622301","0.47380495",#00008b,"0.5"
"38","38","766721","-0.00034678","0.49399076","0.48603229","0.3075161","0.6924839","0.18834183","0.37124795","0.00189544","0.12673837","0.02751737","566624","0.00795847",#d3d3ff,"0.5"
"1","1","818232","0.00040103","0.3391689","0.62846831","0.81006177","0.18993823","0.01692132","0.11866982","0.00913895","0.02868766","0.02132888","571291","-0.28929941",#960018,"0.5"
"2","2","818197","0.00035823","0.24713308","0.72975884","0.83663347","0.16336653","0.00839648","0.09688905","0.00910859","0.01536344","0.03523512","564522","-0.48262576",#960018,"0.5"
"3","3","817416","-0.00059665","0.34951568","0.61941277","0.78054218","0.21945782","0.01459133","0.12973355","0.01866415","0.04200319","0.01889258","564719","-0.26989709",#960018,"0.5"
"4","4","817771","-0.00016261","0.61204922","0.35954119","0.67701866","0.32298134","0.02763669","0.1938289","0.02180206","0.06014091","0.02570732","623519","0.25250803",#00008b,"0.5"
"1","1","784563","-0.00013903","0.42408323","0.56017517","0.73043461","0.26956539","0.15400094","0.04517632","0.00190339","0.04840331","0.02129135","615743","-0.13609194",#ff2020,"0.57"
"2","2","784861","0.00024075","0.50488522","0.47863","0.59969373","0.40030627","0.23993336","0.07126462","0.00406494","0.07428293","0.02254941","608619","0.02625522",#bcbcff,"0.57"
"3","3","785238","0.0007212","0.63662254","0.34627845","0.43324575","0.56675425","0.45277359","0.06540153","0.00371773","0.03938716","0.02278573","615429","0.29034409",#00008b,"0.57"
"4","4","784544","-0.00016324","0.66880435","0.31258713","0.45727425","0.54272575","0.41029626","0.08090689","0.00174157","0.04065366","0.01856301","629316","0.35621722",#00008b,"0.57"
"5","5","783995","-0.0008629","0.40769205","0.57818341","0.6876441","0.3123559","0.23206164","0.03931255","0.00120032","0.02376315","0.01770515","620667","-0.17049136",#ff2020,"0.57"
"6","6","784770","0.00012478","0.37761169","0.6062418","0.80634111","0.19365889","0.08707383","0.06434579","0.00120289","0.02305245","0.01941648","622667","-0.22863011",#960018,"0.57"
"7","7","784348","-0.00041303","0.51630512","0.46246596","0.63797295","0.36202705","0.14787478","0.12567002","0.00225365","0.07243523","0.02206569","596809","0.05383916",#9898ff,"0.57"
"8","8","785050","0.00048161","0.72673879","0.23922957","0.53078226","0.46921774","0.11518174","0.16516256","0.00210191","0.1789345","0.01764809","625620","0.48750922",#00008b,"0.57"
"9","9","784498","-0.00022186","0.26854874","0.72013184","0.87194742","0.12805258","0.06362488","0.0240739","0.00092778","0.02013161","0.01755131","640237","-0.4515831",#960018,"0.57"
"10","10","784451","-0.00028176","0.60194819","0.36240791","0.52710621","0.47289379","0.08608636","0.12912268","0.00200241","0.24660808","0.01467689","583298","0.23954028",#00008b,"0.57"
"11","11","785075","0.00051347","0.63196774","0.33423545","0.44391621","0.55608379","0.19429165","0.20187881","0.00309214","0.1521131","0.0206546","586649","0.29773229",#00008b,"0.57"
"1","1","643077","0","0.63234241","0.32019255","0.90402721","0.09597279","0.01723224","0.02118853","0.00098764","0.02224099","0.0243669","524482","0.31214986",#00008b,"0.5"
"1","1","770766","0.00030875","0.53744521","0.42410668","0.77824551","0.22175449","0.02106462","0.09249672","0.00785809","0.05523209","0.04342603","607654","0.11333853",#2020ff,"0.5"
"2","2","770269","-0.00033626","0.68017383","0.27905254","0.63229376","0.36770624","0.05018062","0.09286578","0.00983791","0.19045461","0.02588966","602364","0.40112129",#00008b,"0.5"
"3","3","770776","0.00032173","0.46655858","0.49977227","0.78325271","0.21674729","0.02538673","0.0889563","0.01173328","0.0511457","0.038801","593696","-0.03321369",#ffb2b2,"0.5"
"4","4","770826","0.00038662","0.36268554","0.60514528","0.61565802","0.38434198","0.01335822","0.29123664","0.00369543","0.02399469","0.0585412","566917","-0.24245974",#960018,"0.5"
"5","5","770839","0.00040349","0.44729199","0.51660289","0.76995919","0.23004081","0.02837663","0.11553724","0.00895675","0.03928253","0.03812736","600776","-0.0693109",#ff8383,"0.5"
"6","6","770534","7.66e-06","0.57604628","0.38622739","0.76389916","0.23610084","0.03543929","0.07375453","0.01382384","0.06535389","0.05080502","620667","0.18981889",#2020ff,"0.5"
"7","7","770422","-0.0001377","0.86513352","0.09465516","0.61807049","0.38192951","0.07597852","0.07647633","0.00690991","0.20396783","0.02304977","656883","0.77047836",#00008b,"0.5"
"8","8","770268","-0.00033756","0.53812631","0.42201508","0.68890304","0.31109696","0.02702109","0.08521178","0.00770486","0.16202355","0.02820711","582619","0.11611123",#2020ff,"0.5"
"9","9","770171","-0.00046345","0.64275795","0.31887859","0.45327537","0.54672463","0.11614251","0.13683323","0.02424167","0.25548102","0.02957565","596741","0.32387936",#00008b,"0.5"
"10","10","770410","-0.00015327","0.57186505","0.3904997","0.6307003","0.3692997","0.10365175","0.10712106","0.02759519","0.10838034","0.03803666","596372","0.18136535",#2020ff,"0.5"
"3","3","737594","0.00119347","0.49836515","0.48602274","0.89431668","0.10568332","0.02343715","0.04023328","0.00102957","0.02052378","0.01590024","575966","0.01234241",#ceceff,"0.5"
"4","4","736316","-0.00054125","0.70729982","0.27296563","0.48772722","0.51227278","0.30791251","0.1441576","0.00139455","0.05102949","0.01976244","557168","0.43433419",#00008b,"0.5"
"5","5","737221","0.00068717","0.34264863","0.6429142","0.90631109","0.09368891","0.01485215","0.04156047","0.00083577","0.01751141","0.01380399","579108","-0.30026557",#960018,"0.5"
"6","6","737611","0.00121655","0.36956968","0.61489035","0.90427974","0.09572026","0.01229966","0.02968459","0.00095013","0.0197221","0.02915057","576764","-0.24532067",#960018,"0.5"
"7","7","736083","-0.00085752","0.37411015","0.6089235","0.92089931","0.07910069","0.01003097","0.0172165","0.00102039","0.01012685","0.03353073","584091","-0.23481335",#960018,"0.5"
"8","8","736036","-0.00092132","0.4734085","0.51122731","0.84507656","0.15492344","0.02873947","0.05832211","0.00116547","0.03831929","0.02695207","574019","-0.03781881",#ffadad,"0.5"
"1","1","897082","0.00024976","0.28955562","0.69081461","0.89686343","0.10313657","0.04142278","0.02182916","0.00092985","0.01322806","0.02014624","718397","-0.40125899",#960018,"0.5"
"2","2","896634","-0.00024976","0.27196275","0.70960997","0.90791354","0.09208646","0.04646658","0.01091759","0.00069136","0.00943551","0.02039648","714535","-0.43764722",#960018,"0.5"
"1","1","576851","2.774e-05","0.25841857","0.71598005","0.83845451","0.16154549","0.01343191","0.08644868","0.00228623","0.01477329","0.04176627","441337","-0.45756148",#960018,"0.5"
"1","1","786375","-0.00032298","0.59268522","0.39743873","0.64490617","0.35509383","0.2629149","0.03668337","0.00153406","0.03870427","0.01633712","612103","0.19524649",#2020ff,"0.5"
"2","2","787238","0.0007741","0.24103666","0.75157209","0.92361357","0.07638643","0.03068883","0.0114199","0.00071548","0.00631819","0.02272846","610776","-0.51053543",#960018,"0.5"
"3","3","786120","-0.00064715","0.6331545","0.35691744","0.52835505","0.47164495","0.3415494","0.07029312","0.00136376","0.04373397","0.02275428","586615","0.27623706",#00008b,"0.5"
"4","4","786229","-0.00050858","0.29373172","0.69761965","0.9057464","0.0942536","0.03466256","0.0210749","0.00085343","0.01376819","0.01863605","609303","-0.40388793",#960018,"0.5"
"5","5","786530","-0.00012594","0.23859266","0.75285489","0.9021993","0.0978007","0.03335446","0.03151479","0.00145315","0.01080574","0.01736316","602828","-0.51426223",#960018,"0.5"
"6","6","786268","-0.000459","0.30496993","0.68714528","0.91551939","0.08448061","0.0328341","0.01778674","0.00068964","0.00855895","0.0187964","624960","-0.38217535",#960018,"0.5"
"7","7","786877","0.00031518","0.50299775","0.48846068","0.83421201","0.16578799","0.0593068","0.05848572","0.00095265","0.03072414","0.01574012","630872","0.01453707",#cbcbff,"0.5"
"8","8","786199","-0.00054672","0.34524595","0.64553051","0.82696224","0.17303776","0.06303375","0.03765733","0.00143725","0.04829399","0.02021834","599060","-0.30028456",#960018,"0.5"
"9","9","787044","0.00052748","0.48018184","0.51025197","0.77549308","0.22450692","0.12915219","0.05625673","0.00078245","0.01859727","0.01947043","617295","-0.03007013",#ffb7b7,"0.5"
"10","10","786541","-0.00011195","0.46599331","0.52398062","0.73616179","0.26383821","0.17782737","0.03229403","0.0015484","0.03076998","0.0216776","616120","-0.05798731",#ff9494,"0.5"
"11","11","786587","-5.348e-05","0.75232664","0.24058603","0.43766194","0.56233806","0.44887762","0.06731027","0.00125354","0.04019869","0.0146004","619846","0.51174061",#00008b,"0.5"
"12","12","786751","0.00015501","0.31416945","0.67734479","0.91062535","0.08937465","0.03479062","0.01440179","0.00088161","0.01475706","0.02028356","607980","-0.36317534",#960018,"0.5"
"13","13","787201","0.00072707","0.51774194","0.47311226","0.77718846","0.22281154","0.14010301","0.02238908","0.00088771","0.03656048","0.01954235","626332","0.04462968",#a5a5ff,"0.5"
"14","14","786540","-0.00011323","0.4121813","0.57947864","0.84786629","0.15213371","0.08521591","0.03256229","0.00080551","0.0111812","0.01765562","625693","-0.16729734",#ff2020,"0.5"
"15","15","786948","0.00040544","0.58331222","0.40638488","0.78671013","0.21328987","0.06844357","0.03796503","0.00129011","0.08924065","0.01407138","617779","0.17692734",#2020ff,"0.5"
