id,TotalPop,DemPct,RepPct,WhitePct,MinorityPct,BlackPct,HispanicPct,PacificPct,AsianPct,NativePct,TotalVAP,Margin,Majority
FL-28,768546,0.47510214,0.51708435,0.20899335,0.79100665,0.11858475,0.66317013,0.00099126,0.01994358,0.01228309,608316,-0.04198221,Hispanic
GA-01,764558,0.43066822,0.5564075,0.59551955,0.40448045,0.28952704,0.0704233,0.00290487,0.02911649,0.01925686,590387,-0.12573928,White
GA-02,765068,0.44275806,0.54752111,0.51164833,0.48835167,0.39681665,0.05828613,0.00177652,0.02042992,0.01665782,584290,-0.10476305,White
GA-03,765863,0.40167124,0.58580392,0.60802829,0.39197171,0.2856303,0.05886113,0.00202869,0.03039107,0.02032965,585106,-0.18413268,White
GA-04,766044,0.82400112,0.16576207,0.23656764,0.76343236,0.60760743,0.09616862,0.00135237,0.05830564,0.01685854,585638,0.65823905,Black
GA-05,765795,0.76979413,0.21652628,0.40841954,0.59158046,0.40354625,0.11419138,0.00149972,0.06408026,0.01684387,625450,0.55326785,Minority
GA-06,764832,0.87005915,0.12057149,0.13202121,0.86797879,0.7540836,0.08611557,0.00128171,0.0294741,0.01561465,576574,0.74948766,Black
GA-07,765653,0.41210282,0.57340793,0.57671399,0.42328601,0.13202923,0.16706827,0.00132307,0.10966389,0.02203286,583492,-0.16130511,White
GA-08,764316,0.43160331,0.5590619,0.53927899,0.46072101,0.38020147,0.05156091,0.00107273,0.01813256,0.01571807,587286,-0.12745859,White
GA-09,764730,0.43781838,0.54897507,0.49690458,0.50309542,0.20777498,0.18535131,0.00140661,0.09942041,0.02350877,572297,-0.11115669,Minority
GA-10,764596,0.43095658,0.55760003,0.61323854,0.38676146,0.29028545,0.0540965,0.00126013,0.02533508,0.01797568,595972,-0.12664345,White
GA-11,765417,0.37585867,0.60740613,0.72420777,0.27579223,0.1129447,0.08906916,0.0012576,0.04983627,0.02201389,586039,-0.23154746,White
GA-12,764681,0.43858989,0.54905771,0.55585832,0.44414168,0.35678107,0.04771543,0.00224278,0.02637315,0.01757298,584989,-0.11046782,White
GA-13,765884,0.42508385,0.56138535,0.66199766,0.33800234,0.09618783,0.08787282,0.00116997,0.13536459,0.01680156,582922,-0.1363015,White
GA-14,764471,0.27693134,0.70995733,0.73707212,0.26292788,0.12390313,0.10009451,0.00108652,0.01428172,0.02802191,579832,-0.43302599,White
HI-01,727502,0.63551047,0.34131755,0.31815095,0.68184905,0.02401282,0.09569419,0.28379491,0.4325984,0.03034013,568488,0.29419292,Asian
HI-02,727769,0.63925874,0.34413213,0.1613147,0.8386853,0.03120952,0.06589186,0.1755431,0.68201635,0.01852347,587417,0.29512661,Asian
IA-01,797654,0.48074682,0.49858009,0.84415125,0.15584875,0.04889876,0.057581,0.00171609,0.02865315,0.01635614,618850,-0.01783327,White
IA-02,797263,0.46770209,0.51190883,0.88238909,0.11761091,0.0479242,0.03161814,0.00311657,0.01787408,0.01472832,616703,-0.04420674,White
IA-03,797716,0.53007685,0.4472327,0.80843194,0.19156806,0.05343808,0.0678155,0.00331165,0.05102646,0.01529722,606646,0.0828441500000001,White
IA-04,797736,0.31333445,0.66975347,0.88297165,0.11702835,0.01957875,0.06223187,0.00268957,0.01355477,0.0168316,607904,-0.35641902,White
ID-01,918830,0.32479305,0.64240625,0.7995543,0.2004457,0.0133178,0.12654716,0.00437272,0.02538603,0.0309743,676238,-0.3176132,White
ID-02,920276,0.33638129,0.63582862,0.82948946,0.17051054,0.01005624,0.094441,0.0039548,0.02170212,0.03510473,700162,-0.29944733,White
IL-01,753672,0.66104617,0.32445084,0.408418,0.591582,0.47367097,0.09885036,0.00085898,0.01198754,0.01529505,576265,0.33659533,Black
IL-02,753734,0.64404523,0.34142559,0.39668931,0.60331069,0.48032565,0.10807906,0.00098745,0.00773499,0.01766946,583323,0.30261964,Black
IL-03,753717,0.67367399,0.30848473,0.43956823,0.56043177,0.05912497,0.43411046,0.00166106,0.06763222,0.03219292,594199,0.36518926,Minority
IL-04,753658,0.69844158,0.28402192,0.27939018,0.72060982,0.05720374,0.60831037,0.00121942,0.05392731,0.0475469,568302,0.41441966,Hispanic
IL-05,753634,0.63414739,0.34654619,0.6867059,0.3132941,0.04854938,0.13797332,0.00104311,0.11506112,0.01650497,605878,0.2876012,White
IL-06,753707,0.55942603,0.42223678,0.73311931,0.26688069,0.08013376,0.11084561,0.00090707,0.06458491,0.01315255,590912,0.13718925,White
IL-07,753657,0.86964234,0.11487997,0.33442321,0.66557679,0.45156322,0.10539301,0.00131852,0.10604176,0.0130267,618115,0.75476237,Black
IL-08,753747,0.58208208,0.39865583,0.71850889,0.28149111,0.02577108,0.13570888,0.00119447,0.10557713,0.01607858,577663,0.18342625,White
IL-09,753670,0.61009497,0.37218398,0.63151776,0.36848224,0.07243417,0.13910018,0.00124538,0.14524759,0.01737903,603831,0.23791099,White
IL-10,753588,0.58701994,0.39299679,0.65632767,0.34367233,0.09773122,0.18142865,0.00163799,0.0478902,0.02299204,581810,0.19402315,White
IL-11,753608,0.56183286,0.41601117,0.65841239,0.34158761,0.0593996,0.19740483,0.00100475,0.07127602,0.02056673,570290,0.14582169,White
IL-12,753731,0.26643833,0.7157021,0.88833625,0.11166375,0.04990953,0.02316564,0.00105252,0.01202208,0.02049632,591911,-0.44926377,White
IL-13,753634,0.56331603,0.41303826,0.66033949,0.33966051,0.21556072,0.04580455,0.00140598,0.05751878,0.01962643,593893,0.15027777,White
IL-14,753627,0.57148368,0.40871332,0.61541003,0.38458997,0.10654721,0.16143239,0.0010738,0.10282141,0.01796993,569006,0.16277036,White
IL-15,753640,0.28914488,0.69035422,0.91657786,0.08342214,0.02795793,0.02218467,0.00100309,0.00866073,0.01876774,591174,-0.40120934,White
IL-16,753764,0.60211362,0.37844377,0.67490655,0.32509345,0.03585691,0.17449343,0.00130987,0.10307518,0.02071445,595478,0.22366985,White
IL-17,753720,0.54113937,0.43484212,0.70682937,0.29317063,0.14688153,0.08868627,0.0013704,0.0392003,0.0195976,587419,0.10629725,White
IN-01,753822,0.53425382,0.44956415,0.63150493,0.36849507,0.1894632,0.14360532,0.00091854,0.01835005,0.02105568,580271,0.08468967,White
IN-02,754157,0.38148994,0.60002511,0.78842225,0.21157775,0.07024887,0.09793951,0.00107312,0.01995437,0.02192351,570301,-0.21853517,White
IN-03,754216,0.33897078,0.63959838,0.83199515,0.16800485,0.06581538,0.05384443,0.00113181,0.02750764,0.01864296,563698,-0.3006276,White
IN-04,753732,0.39317773,0.58625212,0.84210262,0.15789738,0.04074254,0.04579358,0.00563418,0.04702835,0.01909138,598490,-0.19307439,White
IN-05,754210,0.5031859,0.47644782,0.7679272,0.2320728,0.10666175,0.0533741,0.00120844,0.05355933,0.01552092,566848,0.0267380799999999,White
IN-06,753981,0.32136838,0.65810704,0.87237784,0.12762216,0.05893766,0.03402737,0.00088608,0.01122703,0.01978055,589114,-0.33673866,White
IN-07,753724,0.6213636,0.36010501,0.52291897,0.47708103,0.29626536,0.11908537,0.0014862,0.04643739,0.02130331,563856,0.26125859,White
IN-08,753899,0.35169471,0.63001145,0.87921661,0.12078339,0.05309923,0.03068628,0.00165398,0.01336077,0.01926833,581628,-0.27831674,White
IN-09,753787,0.26959378,0.71021904,0.90102408,0.09897592,0.01811288,0.03231306,0.00091463,0.02353153,0.0205715,578373,-0.44062526,White
KS-01,734718,0.23636744,0.74380669,0.80842277,0.19157723,0.02441894,0.11904437,0.0019132,0.01237205,0.03551373,556658,-0.50743925,White
KS-02,734185,0.45197693,0.52222258,0.78416787,0.21583213,0.06935499,0.07937439,0.00290407,0.0284931,0.03840827,566102,-0.07024565,White
KS-03,734397,0.55722866,0.42246887,0.70014888,0.29985112,0.09257974,0.12194241,0.00177972,0.06032075,0.0247119,553458,0.13475979,White
KS-04,734580,0.39300081,0.58356198,0.7278005,0.2721995,0.07969474,0.11371403,0.00230339,0.04073781,0.04105602,553098,-0.19056117,White
KY-01,750253,0.28115856,0.70316786,0.86279642,0.13720358,0.07405503,0.02906145,0.00133648,0.01047888,0.02077599,577638,-0.4220093,White
KY-02,751552,0.28657348,0.69703065,0.86065638,0.13934362,0.0623985,0.03296308,0.00236741,0.01857452,0.0211573,575735,-0.41045717,White
KY-03,751130,0.60214249,0.37906088,0.65598692,0.34401308,0.22053577,0.06840397,0.00166781,0.03753083,0.01875101,589995,0.22308161,White
KY-04,750663,0.3338429,0.64816053,0.88274953,0.11725047,0.04118918,0.03403463,0.0015819,0.01715514,0.02013635,569567,-0.31431763,White
KY-05,751297,0.18564971,0.80210719,0.94180183,0.05819817,0.01899812,0.01321126,0.00056007,0.00514483,0.01822972,585637,-0.61645748,White
KY-06,750941,0.46006818,0.5195134,0.80345208,0.19654792,0.09531066,0.05096288,0.00239695,0.02892908,0.01966419,585328,-0.05944522,White
LA-01,776576,0.30269697,0.68053727,0.65009774,0.34990226,0.19358218,0.09958094,0.00106272,0.02864487,0.03087909,597524,-0.3778403,White
LA-02,776265,0.68866999,0.29473026,0.37765825,0.62234175,0.49557213,0.08773275,0.00116944,0.03518052,0.01618743,606273,0.39393973,Black
LA-03,775735,0.23568086,0.74693826,0.72613178,0.27386822,0.18206172,0.04914593,0.00160426,0.02102105,0.02072719,585318,-0.5112574,White
LA-04,776115,0.3489265,0.63608213,0.5970402,0.4029598,0.3215719,0.04056152,0.00128243,0.01537234,0.02536352,596526,-0.28715563,White
LA-05,776858,0.57296857,0.41071622,0.41175749,0.58824251,0.52183685,0.03978557,0.00091109,0.01725868,0.0129167,594889,0.16225235,Black
LA-06,776208,0.24542495,0.73546706,0.74333156,0.25666844,0.1539309,0.05820161,0.00096607,0.02162815,0.01981973,590018,-0.49004211,White
MA-01,781497,0.6335608,0.34318504,0.72347799,0.27652201,0.07605048,0.15208829,0.00177064,0.03996994,0.01715258,631975,0.29037576,White
MA-02,781157,0.62857664,0.34465132,0.71391076,0.28608924,0.06879073,0.1162725,0.001318,0.0678099,0.01466252,619880,0.28392532,White
MA-03,780230,0.6320188,0.34559142,0.69322437,0.30677563,0.06679892,0.08022156,0.00110172,0.12609109,0.00925473,623573,0.28642738,White
MA-04,781991,0.6405692,0.33866401,0.72459267,0.27540733,0.1171633,0.06722857,0.0012667,0.05942048,0.01147121,620510,0.30190519,White
MA-05,780918,0.66371553,0.31302955,0.74444744,0.25555256,0.06711761,0.06938435,0.00131965,0.09858423,0.01018779,638804,0.35068598,White
MA-06,781210,0.63934062,0.33865219,0.69675348,0.30324652,0.06024491,0.20294258,0.00146789,0.04027452,0.01364843,617214,0.30068843,White
